Hebi 1 torque	Hebi 2 torque	M3 torque
-0.785422	0.110645	0.0247765	
-0.792598	0.0499236	-0.00373928	
-0.804467	0.028344	-0.0123707	
-0.798958	0.0986349	0.00991074	
-0.791001	0.00899287	-0.00712325	
-0.779272	0.0562023	0.0167386	
-0.781449	0.0303842	-0.00783954	
-0.795021	-0.0569103	0.00207474	
-0.764704	0.118642	-0.0129954	
-0.780274	0.0572609	0.0344387	
-0.794713	0.0224008	-0.0100237	
-0.821346	-0.0110615	-0.0122547	
-0.745662	0.0683676	-0.00187259	
-0.790232	0.0356234	0.00293896	
-0.785255	0.051955	0.00554532	
-0.787288	0.0599733	0.0284736	
-0.78648	-0.0764005	-0.0378816	
-0.768599	0.0975392	0.00902105	
-0.795623	0.0468895	0.000738841	
-0.792936	0.0437894	-0.00355152	
-0.793655	0.0217742	0.00172854	
-0.799729	0.0137204	-0.027039	
-0.783926	0.0582206	0.0174702	
-0.781282	0.00136364	-0.00630673	
-0.777774	0.0614851	0.0296289	
-0.786975	0.0138768	-0.0205278	
-0.785168	0.0153712	0.00149949	
-0.768003	0.0235017	-0.0128626	
-0.7769	-0.0400042	-0.0152369	
-0.760572	0.0305543	0.0209881	
-0.786335	0.0709488	0.00433902	
-0.796067	0.0306595	-0.000579045	
-0.798402	0.0210342	-0.00102953	
-0.794582	-0.00960524	0.00699218	
-0.783253	0.0661745	-0.00890115	
-0.793026	0.0239131	0.00736853	
-0.80243	0.00979122	0.00308461	
-0.782795	0.0323523	-0.0118937	
-0.778449	0.00695498	0.0114052	
-0.794759	0.0569378	0.00416966	
-0.790291	0.033256	-0.00821625	
-0.798813	-0.0379917	-0.00562791	
-0.788456	0.072778	0.0301514	
-0.783504	-0.0261503	-0.0264576	
-0.790279	0.0401826	-0.00285313	
-0.79661	0.0626034	0.00454876	
-0.792587	-0.0168146	-0.00644444	
-0.783378	0.00602579	0.00930406	
-0.79575	0.0629693	0.0418385	
-0.818582	-0.092132	-0.0523765	
-0.771104	0.0641924	-0.019343	
-0.787015	0.010536	0.0315962	
-0.780116	0.0500625	-0.000727456	
-0.793576	0.00604058	0.00414143	
-0.791277	-0.00325379	-0.00840256	
-0.771291	-0.0449782	-0.010634	
-0.819561	0.0565321	-0.0721818	
-0.796197	0.0223096	0.045047	
-0.766156	-0.00527038	0.0156808	
-0.800555	-0.000435463	0.0120016	
-0.788042	0.0605985	-0.00649633	
-0.799983	0.00176955	0.0153765	
-0.787767	-0.00123046	-0.0103273	
-0.781618	0.0483806	0.00428292	
-0.822453	-0.0466799	-0.0426016	
-0.772775	0.0627339	0.046682	
-0.779277	-0.0237349	-0.00975748	
-0.798184	0.0179497	0.00807785	
-0.79081	-0.00638337	0.00224999	
-0.791093	0.0405906	-0.0313163	
-0.794143	0.0297513	0.0269204	
-0.804928	0.0548459	0.0242856	
-0.797864	-0.00351585	0.00715705	
-0.768498	-0.0189817	-0.00343975	
-0.786276	-0.0909327	-0.0317724	
-0.771446	0.10424	0.0152171	
-0.797025	-0.0168639	-0.00245204	
-0.791103	0.0488344	0.0038878	
-0.808753	-0.000983822	0.00248703	
-0.795477	0.0424885	0.0146307	
-0.789382	0.00845284	-0.0106118	
-0.794923	-0.020323	0.00759245	
-0.77637	0.0632676	-0.0187632	
-0.769645	-0.179917	-0.013414	
-0.707241	0.135909	0.0174185	
-0.761286	0.0159714	-0.0162871	
-0.769901	-0.00880146	0.0147839	
-0.780807	-0.0295087	-0.00875971	
-0.76423	-0.0163571	-0.017745	
-0.776323	0.0930931	0.0521984	
-0.795872	-0.0144065	-0.0254983	
-0.78631	0.00283519	-0.000326821	
-0.782103	0.00141889	0.00624687	
-0.788597	-0.0225367	0.0194247	
-0.778334	0.0372037	-0.0115447	
-0.800116	-0.0248525	-0.0145324	
-0.770124	0.0450118	0.0152904	
-0.789646	0.0201697	0.00692366	
12.9215	13.0379	-0.00951077	
-1.03881	-1.15679	-0.0428066	
-0.630017	-0.0344757	0.013332	
-0.710262	0.00313531	-0.000147248	
-0.722756	-0.0533807	0.011187	
-0.760447	0.0231982	-0.00972457	
-0.784171	0.00763597	0.0097091	
-0.777269	0.034169	0.00323474	
-0.791436	0.0269928	0.0198643	
-0.792514	-0.0616182	-0.0218849	
-0.780669	-0.00864558	0.00167747	
-0.772081	0.0324009	-0.00180044	
-0.788462	0.00460136	0.00326495	
-0.77857	0.0208785	-0.0136884	
-0.773351	-0.0104096	0.00599814	
-0.775618	0.0550372	0.0291429	
-0.777167	0.00971893	0.007142	
-0.782199	-0.0482159	-0.0156811	
-0.770908	0.0489121	0.0127856	
-0.776275	-0.000938796	-0.00714045	
-0.765642	-0.0103963	-0.0212826	
-0.763879	0.0228228	0.0100856	
-0.774263	-0.00783345	-0.00483062	
-0.759424	-0.0222908	-0.00506823	
-0.756724	0.00970758	0.00927961	
-0.763517	-0.012982	-0.0226062	
-0.752227	0.0196548	0.0227262	
-0.777737	0.00633587	-0.00176725	
-0.753877	0.0443116	0.00836532	
-0.784539	-0.0155517	-0.0402043	
-0.756324	0.0655996	0.0230721	
-0.760194	-0.0108287	0.00132486	
-0.748638	-0.00164794	0.00173739	
-0.748475	0.0142823	0.00316242	
-0.755679	-0.00195436	0.00239408	
-0.748513	-0.0117408	-0.00633594	
-0.762211	-0.0174734	-0.00240447	
-0.733031	0.0500052	0.000872206	
-0.758907	-0.00783477	-0.00244887	
-0.738684	0.028781	0.00244758	
-0.768225	-0.00134534	-0.0131959	
-0.744366	0.0464476	0.006106	
-0.740723	0.0102515	-0.0165478	
-0.752249	0.0466984	0.0201656	
-0.744008	0.0605418	0.0294391	
-0.758163	-0.0140145	-0.023425	
-0.73876	0.0312022	0.00397286	
-0.745268	0.0254715	-0.00611393	
-0.73429	0.021799	0.00629288	
-0.74122	-0.0389498	-0.0253053	
-0.715451	0.0955064	0.024478	
-0.746842	0.0409338	-0.00125057	
-0.737859	0.0346467	2.97077e-05	
-0.674534	0.0273698	0.0123973	
-0.77833	-0.0802266	-0.0451351	
-0.705965	0.0982964	0.0295795	
-0.726507	0.0647498	-0.00597939	
-0.717212	-0.00151604	-0.00887464	
-0.690159	-0.00861932	0.0153439	
-0.675917	0.0536416	-0.0100338	
-0.68693	0.0599743	0.00410327	
-0.682007	0.034095	0.00671038	
-0.718641	0.0319235	-0.0105372	
-0.66333	0.0327804	0.000784509	
-0.672682	0.0407249	0.000455233	
-0.678571	0.0207371	0.0075517	
-0.64124	0.115806	-0.00679982	
-0.665919	0.0625221	0.00782071	
-0.712756	0.0128477	-0.0112289	
-0.633921	0.0676891	0.011477	
-0.653512	-0.00923919	-0.0001722	
-0.631857	0.100385	-0.00984877	
-0.661016	0.0491535	0.00929233	
-0.635361	0.0761611	0.00180652	
-0.637929	0.0240256	-0.0284537	
-0.627777	0.0951815	0.0222326	
-0.637885	0.0441208	-0.0092709	
-0.611051	0.0146107	0.00230621	
-0.633514	0.0470909	0.00317294	
-0.610155	0.151313	0.00525611	
-0.62762	0.055638	-0.00813254	
-0.612267	0.110462	0.0120796	
-0.634506	0.02583	-0.0220963	
-0.591636	0.14487	0.0315703	
-0.614884	0.108641	0.00130251	
-0.62717	0.0440882	-0.0307048	
-0.606807	0.105519	0.0108447	
-0.572276	0.176629	0.022575	
-0.619334	0.0983462	-0.013737	
-0.606993	0.128154	0.00300575	
-0.602655	0.100805	-0.00741555	
-0.362857	0.171576	-0.0113719	
-0.338642	0.18063	0.010415	
-0.337288	0.224721	0.0329919	
-0.366907	0.0571237	-0.00951322	
-0.279059	0.259786	0.0135288	
-0.324255	0.179182	-0.000618184	
0.0694446	0.789729	0.00399765	
0.105264	0.869377	0.0121666	
0.193558	0.968832	0.00400353	
0.200307	1.03251	0.021526	
0.18905	1.07961	-0.0207677	
0.197495	1.02958	-0.021972	
0.172509	1.13316	-0.019083	
0.132031	1.16438	-0.0118827	
0.124	1.22274	0.0171947	
0.100434	1.19276	-0.00902851	
0.0968363	1.14664	-0.0347401	
0.134666	1.22773	0.0063665	
0.131602	1.25327	0.0121442	
0.12564	1.18081	0.00543944	
0.12942	1.29823	0.0205914	
0.131605	1.29766	-0.00154079	
0.147999	1.27222	-0.00121178	
0.138025	1.28758	-0.0164972	
0.160821	1.37888	0.0229603	
0.140417	1.32899	-0.00320914	
0.192939	1.41664	0.021947	
0.156388	1.44549	0.00573589	
0.0998464	1.48618	0.0412932	
0.182507	1.49888	-0.0256528	
0.178886	1.46186	-0.0105714	
0.176602	1.53733	0.0106797	
0.174803	1.55219	7.08604e-05	
0.164867	1.61046	0.0180698	
0.163698	1.58822	0.00656779	
0.184051	1.67184	0.00551074	
0.172513	1.56916	0.010345	
0.196698	1.72634	0.00442698	
0.170409	1.65191	-0.0187629	
0.198921	1.71587	0.00895807	
0.202869	1.72636	0.0175879	
0.201783	1.78092	0.0213191	
0.179856	1.68505	-0.00615173	
0.212529	1.79768	0.0161403	
0.219509	1.78208	0.0101738	
0.211655	1.83419	0.0254515	
0.270495	1.84522	-0.0129154	
0.259636	1.99856	0.0404929	
0.208253	1.82275	-0.00418152	
0.216823	1.82956	-0.013503	
0.225548	1.8923	0.00947673	
0.269632	1.9667	-0.00402501	
0.283326	1.96622	0.0189507	
0.223495	1.88052	0.00739274	
0.23778	1.90965	0.0100785	
0.303179	2.08947	0.0279169	
0.290357	2.06159	-0.00386422	
0.228862	1.9648	-0.0331296	
0.228633	2.0564	0.0685103	
0.253012	1.97014	-0.0112055	
0.228557	2.02215	-0.00397433	
0.321454	2.18353	0.00119726	
0.26076	2.13026	0.0313678	
0.266086	2.05591	-0.00650959	
0.282053	2.13782	-0.0141673	
0.269883	2.17388	0.0409968	
0.311317	2.15367	-0.0105863	
0.299279	2.18026	0.00833966	
0.301156	2.18375	-0.0114994	
0.398886	2.45909	0.0152495	
0.369115	2.34369	0.017154	
0.358404	2.26085	-0.0125803	
0.402587	2.3344	0.0199082	
0.407247	2.39067	0.012556	
0.506163	2.54805	-0.00660978	
0.451867	2.47037	0.0100978	
0.476161	2.4786	0.00580904	
0.478868	2.42341	0.0118594	
0.507703	2.48906	-0.0173026	
0.490445	2.48686	0.0734384	
0.533757	2.57152	0.00583471	
0.578788	2.61509	0.018313	
0.600763	2.61307	-0.00240268	
0.698195	2.80826	-0.0206763	
0.63506	2.69034	0.00707719	
0.627517	2.60306	-0.0226106	
0.669573	2.74549	0.0321352	
0.8924	2.91616	0.0561366	
0.741037	2.80581	0.0100594	
0.77227	2.86942	-0.00976238	
0.793381	2.8893	0.010142	
0.811494	2.8837	0.0147988	
0.846451	2.97579	0.0111749	
0.87374	2.89942	-0.0181499	
0.892312	2.97473	0.00237308	
0.912928	2.97011	-0.022598	
0.946607	3.00394	0.0288306	
0.982551	3.08765	0.00221448	
1.01572	3.09048	-0.0168699	
1.04377	3.1178	0.0194282	
1.07144	3.21177	0.0425986	
1.08314	3.1253	-0.0249801	
1.13061	3.20877	0.00301362	
1.14942	3.30756	0.00955681	
1.25667	3.38003	-0.0404489	
1.20411	3.30952	0.0121454	
1.23934	3.37283	0.0265902	
1.27586	3.25077	-0.0178599	
1.29062	3.3531	0.0145485	
1.33377	3.41492	0.018388	
1.36962	3.41523	0.00842577	
1.41103	3.47656	0.025746	
1.4363	3.44893	-0.0020746	
1.46893	3.49876	0.00846142	
1.48682	3.52091	0.000415546	
1.50038	3.50663	-0.0134628	
1.50686	3.58461	0.0419613	
1.52728	3.59632	-0.0252161	
1.61606	3.63879	0.0397163	
1.63078	3.61165	-0.0112382	
1.65475	3.62599	-0.00789724	
1.70478	3.62113	0.00845322	
1.73481	3.66096	0.00612421	
1.78382	3.67507	0.00783324	
1.81865	3.67337	-0.0319223	
1.84704	3.7292	0.0176237	
1.88464	3.743	0.010675	
1.92422	3.74203	-0.00581673	
2.03028	3.87369	-0.0702287	
2.00146	3.8211	0.00846814	
2.03247	3.84444	0.0107226	
2.05794	3.85775	0.00356738	
2.0868	3.90495	0.0119202	
2.09078	3.87175	-0.0273461	
2.14414	3.95159	0.0380512	
2.16326	3.96414	0.0125089	
2.18726	3.96259	-0.00863007	
2.22876	3.98046	-0.000535724	
2.2576	3.88564	-0.0288907	
2.28178	3.96526	0.0148304	
2.2963	3.92549	0.0192226	
2.34376	4.0126	-0.0116396	
2.38967	4.07661	0.00912157	
2.43661	4.0038	-0.0045381	
2.4613	4.09788	0.0229422	
2.49835	4.03113	-0.0282256	
2.52484	4.07999	0.00803202	
2.52467	3.86015	-0.00603143	
2.55398	4.12867	0.0102982	
2.60641	4.03525	0.000472723	
2.61739	3.97547	-0.00164239	
2.66385	3.9971	0.0113191	
2.69206	4.03086	0.00290972	
2.7358	4.02354	-0.00378319	
2.77084	4.023	-0.00536637	
2.79679	4.06804	0.00624127	
2.82437	4.03704	-0.0100172	
2.86584	3.94921	-0.000410095	
2.8724	4.05668	0.00922785	
2.885	4.08262	0.0143591	
2.99972	4.06602	0.0621134	
2.95665	4.04285	-0.0159253	
2.97697	4.05054	0.0216968	
3.0065	3.99177	-0.0343318	
3.02206	4.02149	0.0183125	
3.04351	4.06839	0.0219239	
3.08004	3.98582	-0.0167454	
3.09807	4.00188	-0.00986171	
3.18175	4.1949	-0.121385	
3.1427	3.9699	-0.00657641	
3.17033	4.02873	0.0062358	
3.18802	3.97451	0.0090905	
3.21366	3.94226	-0.0124566	
3.2274	3.9235	-0.00817643	
3.25092	4.00745	0.0328622	
3.25739	3.8265	-0.0218171	
3.26774	3.8304	0.00189127	
3.30215	3.95432	0.0270387	
3.32882	3.90131	0.00402849	
3.37957	3.97135	-0.247762	
3.36145	3.83693	0.0130155	
3.37278	3.79789	-0.00368625	
3.39382	3.85093	0.0344662	
3.42218	3.72906	-0.0413687	
3.42171	3.69174	0.00825585	
3.41477	3.64733	-0.00154135	
3.44869	3.73262	0.0163569	
3.46641	3.71772	-0.000254837	
3.47108	3.67182	0.00227152	
3.46738	3.57871	-0.008036	
3.48515	3.53526	-0.0132483	
3.48052	3.78444	-0.0136286	
3.51287	3.53089	-0.00584021	
3.50722	3.46734	-0.0277737	
3.52752	3.56247	0.033243	
3.54846	3.48537	0.00509083	
3.54389	3.44716	-0.00162457	
3.55858	3.45106	0.00795541	
3.56857	3.40803	-0.00303242	
3.56779	3.36344	-0.00286238	
3.56437	3.28739	-0.0164766	
3.53866	3.33492	0.074288	
3.59307	3.26733	-0.0457267	
3.5837	3.2512	-0.00360097	
3.59929	3.10043	-0.00644401	
3.58332	3.17865	0.00377553	
3.58406	3.05332	-0.0117238	
3.58855	3.08645	-0.00643668	
3.59615	3.04313	0.0118307	
3.58254	2.84792	0.00987621	
3.58666	2.86772	-0.0425242	
3.55951	2.79887	0.0111195	
3.56757	2.74823	0.0157888	
3.57305	3.02957	-0.0081383	
3.58995	2.77386	0.00927083	
3.53244	2.59613	-0.00176962	
3.56794	2.64914	-0.00912345	
3.59894	2.63857	0.00480897	
3.58203	2.46194	-0.0228666	
3.57038	2.53395	0.00701732	
3.57386	2.50194	0.0034373	
3.5571	2.48338	0.0249953	
3.55598	2.3894	-0.0132988	
3.53037	2.16607	-0.0484448	
3.54816	2.42499	0.0835592	
3.54294	2.19446	-0.0641979	
3.45646	2.21435	0.0261108	
3.49939	2.17445	0.0219306	
3.47119	2.07122	-0.00945579	
3.46571	1.97107	-0.0235426	
3.44489	2.0376	0.0465002	
3.44393	1.99419	-0.0119819	
3.4395	1.80236	-0.0504239	
3.4115	1.77577	-0.0141485	
3.41342	1.76052	0.033365	
3.39272	1.68592	-0.0182768	
3.36821	1.62139	0.0108523	
3.33223	1.57028	0.00252939	
3.27796	1.47433	0.0189425	
3.22985	1.36108	0.0112679	
3.17269	1.33357	-0.00788137	
3.14201	1.30787	-0.0138632	
3.11005	1.15285	-0.0156105	
3.05881	1.11389	-0.00243886	
3.02591	1.07176	0.0144452	
2.98216	0.92619	-0.0103643	
2.94347	0.965238	0.0358837	
2.92537	0.869706	-7.97469e-05	
2.89798	0.759493	-0.0265638	
2.85487	0.649895	-0.00487856	
2.79093	0.579646	-0.00169153	
2.73848	0.436704	0.00155912	
2.70047	0.427985	-0.0259537	
2.64934	0.382329	0.0112522	
2.58757	0.320022	0.00363951	
2.53327	0.202061	-0.00700661	
2.46177	-0.0996559	-0.0107619	
2.4059	0.0206186	-0.0170531	
2.37453	-0.0144041	0.0149764	
2.31262	-0.365367	0.014081	
2.28251	-0.231586	-0.015333	
2.25956	-0.269688	0.000613285	
2.25	-0.66967	-0.0562876	
2.22277	-0.406528	0.0341283	
2.20391	-0.532104	0.0365949	
2.20808	-0.694131	-0.0117059	
2.21446	-0.694153	-0.0157065	
2.19859	-0.877802	-0.0288631	
2.21389	-0.787321	-0.00517626	
2.20374	-0.739353	0.0104992	
2.18511	-0.77751	0.00207947	
2.1552	-0.818222	-0.000990674	
2.11099	-0.861179	-0.0202322	
2.017	-1.04225	-0.00117639	
2.0244	-0.795905	0.00364801	
1.97836	-0.726439	0.0170675	
1.89384	-0.745781	0.0299441	
1.84474	-0.871379	-0.0242237	
1.78507	-0.893809	-0.00861623	
1.72218	-0.931368	-0.0214507	
1.67498	-0.955929	-0.0101408	
1.65521	-0.933759	-0.00257962	
1.588	-0.756277	0.0355394	
1.56838	-0.897636	-0.0167793	
1.53373	-1.07333	-0.057611	
1.51385	-0.772611	0.0831872	
1.47966	-0.947694	-0.0354484	
1.45517	-0.923695	-0.00844443	
1.42533	-0.976075	-0.0225757	
1.27126	-1.07432	-0.0198433	
1.35528	-0.838079	0.0202402	
1.3142	-0.962353	-0.0233083	
1.26296	-0.919861	0.00984927	
1.21033	-0.902938	-0.0115402	
1.15857	-0.914702	-0.0109509	
1.09642	-1.01363	0.00187653	
0.888307	-1.22963	-0.061161	
0.860884	-0.904036	0.0327264	
0.843236	-0.984174	-0.00357935	
1.73346	-0.778354	-0.043833	
1.74413	-0.858016	-0.053099	
1.73817	-0.917411	-0.0506524	
1.77526	-0.980637	-0.0150319	
1.79375	-1.01806	0.0390822	
1.80171	-1.1273	0.00372738	
1.80926	-1.22927	-0.00100863	
1.82272	-1.211	0.0278143	
1.83324	-1.33992	-0.0101451	
1.86684	-0.623256	-0.0282529	
1.47194	-0.60087	-0.178152	
1.54234	-1.00786	-0.260466	
1.80067	-0.479331	-0.0082053	
1.42992	-0.306153	-0.0036671	
1.26156	-0.0302433	0.00691771	
1.22002	-0.417592	-0.126639	
1.21644	-0.340095	-0.12522	
1.18569	-0.395111	-0.13381	
1.41003	-0.00330849	-0.00774222	
1.16077	-0.163483	0.0224892	
1.08054	-0.0841349	0.00101262	
1.03988	-0.0658877	-0.0138373	
1.00538	-0.0268621	-0.00613668	
1.03532	0.146842	0.0029318	
0.960528	-0.166061	-0.0239773	
0.947382	0.0118886	0.014848	
0.932255	-0.0299314	-0.00342126	
0.928607	-0.0394325	-0.00913967	
0.930999	-2.7311e-05	0.0100472	
0.940415	-0.0501296	-0.00288052	
0.942632	0.0251941	0.0071329	
0.93047	0.0391874	0.042577	
0.924436	-0.0508714	-0.0361248	
0.938014	-0.0417385	-0.00610272	
0.95771	0.0232142	0.0290911	
0.953681	-0.0271787	-0.0141504	
0.95697	-0.00697559	-0.00947528	
0.961246	-0.191514	-0.0178686	
1.00528	0.126697	0.0327263	
0.977657	-0.0252222	-0.0108991	
0.975742	-0.0180714	-0.00780662	
0.967121	0.001044	0.0219767	
0.988177	-0.0684786	-0.0133507	
0.994605	0.0329625	-0.00897825	
0.990801	-0.0361498	0.00136321	
1.00602	-0.0712201	0.000928018	
1.02037	-0.00462019	0.0457993	
1.01227	-0.0664534	-0.0396036	
0.957021	-0.260889	-0.0548897	
1.09576	0.161441	0.048587	
1.02855	0.000372941	0.00167705	
1.0196	-0.0542705	-0.00387311	
1.02654	0.0257113	0.0380517	
1.01722	-0.131228	-0.0358071	
1.05348	0.0111395	0.00223264	
1.0414	-0.0366804	0.00148108	
1.03471	-0.00447735	-0.00281388	
1.03845	-0.0550372	0.00377374	
1.04263	-0.106651	0.00235774	
1.05193	0.0839145	-0.0108078	
1.04551	-0.0740217	0.00524119	
1.05096	0.0134867	-0.00281896	
1.03911	-0.0296794	0.0259146	
1.06395	-0.0040135	-0.0172003	
1.06937	-0.0698451	5.01835e-05	
1.07761	-0.0166327	-0.00110304	
1.06814	-0.0740881	0.00182544	
1.07964	-0.0295508	0.000884106	
1.07138	-0.0262311	0.000747392	
1.06303	-0.00986248	0.00801118	
1.05527	-0.0268049	0.013761	
1.07049	-0.0899557	-0.017716	
1.09204	-0.0120629	0.00585542	
1.0821	0.000831061	0.0137766	
1.07774	-0.0956746	-0.0362009	
1.09517	0.0115751	0.0122999	
1.08207	-0.0422092	0.00301354	
1.06901	0.0664616	0.0316829	
1.06496	-0.1021	-0.0298625	
1.09198	-0.00875757	-0.00136652	
1.08671	-0.0938273	-0.0101507	
1.111	0.0247963	0.028498	
1.0994	-0.0766703	-0.0168821	
1.1094	-0.0391914	-0.00327887	
1.09705	-0.0280183	-0.00483744	
1.10352	-0.0261094	0.00833688	
1.09976	-0.0276528	-0.00234611	
1.09291	-0.0196911	0.0179432	
1.09864	-0.0952637	-0.020847	
1.11288	-0.00764488	0.00152065	
1.10485	-0.0130722	0.00103581	
1.128	-0.0374712	0.00187541	
1.11227	-0.0113265	0.00135346	
1.10556	-0.0535293	0.000814623	
1.10672	-0.0176731	0.0254445	
1.11265	-0.0456668	-0.0289297	
1.12737	-0.00866141	-0.00169109	
1.1144	0.0110156	0.00156012	
1.10794	-0.0404246	0.0224969	
1.12618	-0.0566986	-0.0261864	
1.12636	0.0548133	0.0471207	
1.11574	-0.102671	-0.0375542	
1.14557	-0.0140615	0.000949789	
1.09361	-0.0233251	0.0636569	
1.14203	0.056107	-0.062608	
1.13875	-0.0712651	0.00707365	
1.12834	-0.151657	-0.0240179	
1.17693	0.0337168	0.0147838	
1.13615	0.00925613	-0.00344283	
1.13716	-0.0323496	0.00245229	
1.14845	-0.0129601	-0.000243687	
1.14051	-0.0240159	-0.000298961	
1.13208	-0.0293978	0.00224843	
1.13591	-0.0585085	-0.00581039	
1.1214	-0.0375666	0.00684458	
1.14497	-0.0021286	0.0106128	
1.13976	-0.00379686	-0.00766877	
1.13195	-0.0350589	-0.0030528	
1.14069	-0.0378583	0.000849286	
1.14799	-0.0247389	0.00349881	
1.14431	-0.0197111	-0.00633635	
1.14864	0.0190009	0.0322639	
1.13929	-0.0284163	-0.028713	
1.13592	-0.0362667	0.0196549	
1.15479	0.00548757	0.0154621	
1.15485	-0.00795439	-0.0351084	
1.15768	-0.0578916	0.00187317	
1.17188	-0.0211359	-0.00661943	
1.16823	0.0286604	-0.00035576	
1.13368	-0.018674	0.0558266	
1.14468	-0.00410713	0.0191277	
1.16761	-0.0954018	-0.067298	
1.1815	-0.01803	0.000362335	
1.17639	0.0127135	0.00293088	
1.17203	-0.00115216	-0.00402846	
1.12764	-0.0488624	0.0206014	
1.17257	0.0110223	0.00297912	
1.14884	-0.000985437	-0.0128192	
1.16353	-0.16816	0.00432767	
1.20011	0.0620422	-0.00642015	
1.16319	0.0210066	0.0156141	
1.17134	-0.00396052	0.0217675	
1.17614	-0.03429	-0.0330469	
1.17129	0.00342126	-0.00662337	
1.16578	-0.0210374	0.000266443	
1.16861	-0.0245223	0.00728546	
1.17067	-0.0202995	-0.0109593	
1.17123	0.0629298	0.0508541	
1.17052	-0.0862343	-0.0437269	
1.17801	-0.0194472	0.00845472	
1.17984	-0.0708979	-0.0156784	
1.18325	0.0801505	0.0218051	
1.17225	-0.0402355	-0.0100184	
1.18385	-0.0107491	-0.000820358	
1.15344	0.00589523	0.0318828	
1.18647	-0.0403714	-0.0313034	
1.18402	-0.0380211	-0.0058572	
1.18277	0.0187697	0.0115558	
1.16635	0.0267707	0.00218195	
1.17776	-0.0326456	-0.00990683	
1.18139	-0.00304359	0.00200044	
1.14448	-0.0459226	0.00722373	
1.1626	-0.0998815	-0.025463	
1.20785	0.0753599	0.0224155	
1.17231	0.0231691	0.0347111	
1.17254	-0.0324859	-0.0305259	
1.18789	-0.0596591	-0.00227867	
1.18819	0.00324171	-0.00554491	
1.18595	0.031156	0.0333809	
1.17693	-0.0281843	-0.0189969	
1.17688	0.0360254	-0.0169525	
1.15788	-0.0393867	0.0634681	
1.2063	-0.0309112	-0.0533173	
1.19519	0.0362674	0.00664298	
1.18672	-0.0405489	-0.002358	
1.19625	0.00516697	0.024485	
1.20384	-0.180371	-0.0439554	
1.20881	0.0668661	0.00462355	
1.18481	0.0398319	0.0098406	
1.17282	-0.0312056	0.00165332	
1.18025	0.0142485	-0.00640714	
1.17332	-0.0247107	0.0187916	
1.17312	-0.0283804	0.00355426	
1.18874	-0.0214525	-0.0154792	
1.18475	0.0344365	0.00333119	
1.18136	-0.0295352	0.00681943	
1.19265	-0.0133519	-0.00320633	
1.16945	0.0158366	-0.0217026	
1.1997	-0.0195013	0.0260574	
1.18263	-0.0335182	-0.00977777	
1.18513	-0.0111156	0.00183343	
1.18191	-0.0106391	0.0198009	
1.17952	-0.0498258	-0.0211954	
1.19387	-0.0442297	0.000162168	
1.19508	0.0184466	0.0126571	
1.16492	-0.0798575	-0.0143805	
1.19866	0.0552509	0.000897962	
1.17899	-0.0219535	-0.00077832	
1.18253	-0.0353637	0.000509347	
1.16321	0.0263259	0.0018854	
1.17623	-0.0390342	0.0199116	
1.17958	-0.00513334	-0.0201133	
1.17302	-0.103358	-0.0145016	
1.23244	0.119861	0.0696794	
1.14666	-0.0800518	-0.0464337	
1.18739	-0.0465479	0.0134569	
1.19782	-0.102137	-0.0235217	
1.20222	-0.00194032	0.00499795	
1.18396	0.0345816	0.0331209	
1.18012	-0.0683717	-0.0263627	
1.19124	-0.0370952	-0.00692541	
1.1814	-0.0196382	0.0224094	
1.17429	-0.00450816	-0.0194641	
1.18133	-0.0163581	0.0110342	
1.18154	-0.0507672	-0.0132423	
1.18737	-0.0362028	0.00184566	
1.18382	-0.0164752	-0.0153553	
1.17515	-0.0549998	0.00861071	
1.17292	-0.0674804	0.00142775	
1.17904	-0.0230333	-0.00157491	
1.18104	-0.0424337	0.00537821	
1.1859	-0.030101	0.000260686	
1.17324	-0.0696572	-0.00201888	
1.17387	0.045589	-0.00764553	
1.16967	-0.0941693	0.00205095	
1.18215	-0.0478586	-0.00264658	
1.17598	-0.0689372	0.00473393	
1.18177	-0.0253428	-0.00445582	
1.17634	-0.0617424	-0.00144476	
1.18383	0.000346398	-0.00151237	
1.16796	-0.0209425	0.0243681	
1.16869	-0.0640663	-0.015714	
1.16166	-0.00321287	0.0212338	
1.1735	-0.108168	-0.0251096	
1.18428	-0.015051	0.0280961	
1.16347	-0.0893523	-0.0227759	
1.16998	-0.0676992	-0.00579053	
1.16871	-0.0260399	-0.000360701	
1.1533	-0.0893628	-0.000408802	
1.17734	-0.0452188	0.00409488	
1.16741	-0.00166852	0.0264885	
1.14784	-0.123271	-0.0381321	
1.16789	-0.0198054	0.031351	
1.14084	-0.0513486	0.0162679	
1.13726	-0.182679	-0.0523747	
1.18124	-0.0249247	0.0105701	
1.1729	-0.0805927	0.0155952	
1.17167	-0.0481077	-0.00203439	
1.17138	-0.111274	-0.0278742	
1.17179	-0.0461698	0.0143256	
1.16886	-0.0634963	-0.00394623	
1.1608	-0.0801919	0.0137731	
1.1657	-0.0411965	0.00099401	
1.15983	-0.105835	-0.00129351	
1.18939	-0.0889506	-0.021598	
1.17625	-0.0430154	0.00735728	
1.15439	-0.108784	-0.0130762	
1.16866	-0.0596834	0.020233	
1.15115	-0.0323101	0.0103757	
1.15019	-0.118942	-0.00771925	
1.1684	-0.110522	-0.0106326	
1.16689	-0.0948513	-0.0057883	
1.16455	-0.0583974	0.00118769	
1.16154	-0.0574707	0.0239285	
